,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2018-09-03,114.739,114.59,114.853,114.481,3546,40231670.0,0.32,-0.13,-0.149,2.69
1,2018-09-04,114.582,114.421,114.678,114.421,1010,11444687.0,0.22,-0.15,-0.169,0.77
2,2018-09-05,114.421,114.558,114.595,114.41,440,4978315.0,0.16,0.12,0.137,0.33
3,2018-09-06,114.525,114.513,114.626,114.282,3787,42907999.0,0.3,-0.04,-0.045,2.88
4,2018-09-07,114.396,114.422,114.635,114.396,4764,53909727.0,0.21,-0.08,-0.091,3.62
5,2018-09-10,114.422,114.44,116.033,114.103,2959,33495944.0,1.69,0.02,0.018,2.25
6,2018-09-11,114.44,114.231,114.54,114.127,1811,20477030.0,0.36,-0.18,-0.209,1.38
7,2018-09-12,114.28,114.412,114.423,114.19,553,6252186.0,0.2,0.16,0.181,0.42
8,2018-09-13,114.412,114.383,114.425,114.303,2764,31265556.0,0.11,-0.03,-0.029,2.1
9,2018-09-14,114.282,114.362,114.475,114.238,9295,105105493.0,0.21,-0.02,-0.021,7.06
10,2018-09-17,114.389,114.363,114.529,114.301,10837,122595378.0,0.2,0.0,0.001,8.23
11,2018-09-18,114.333,114.33,114.392,114.31,6433,72735398.0,0.07,-0.03,-0.033,4.89
12,2018-09-19,114.38,114.368,114.494,114.295,6352,71829990.0,0.17,0.03,0.038,4.82
13,2018-09-20,114.48,114.404,114.577,114.375,6425,72699465.0,0.18,0.03,0.036,4.88
14,2018-09-21,114.404,114.54,114.599,114.404,9951,112701798.0,0.17,0.12,0.136,7.56
15,2018-09-25,114.471,114.538,114.71,114.471,24325,275579952.0,0.21,0.0,-0.002,18.48
16,2018-09-26,114.54,114.655,114.679,114.528,28346,321260096.0,0.13,0.1,0.117,21.53
17,2018-09-27,114.655,114.708,114.766,114.581,28661,325068064.0,0.16,0.05,0.053,21.77
18,2018-09-28,114.773,115.008,115.029,114.773,34886,396450640.0,0.22,0.26,0.3,26.5
19,2018-10-08,114.977,115.28,115.38,114.843,48609,553126576.0,0.47,0.24,0.272,36.92
20,2018-10-09,115.096,115.275,115.58,115.096,43735,498886592.0,0.42,0.0,-0.005,33.22
21,2018-10-10,115.09,114.826,115.375,114.712,29349,333434672.0,0.58,-0.39,-0.449,22.29
22,2018-10-11,114.826,115.218,115.3,114.826,44017,500715008.0,0.41,0.34,0.392,33.43
23,2018-10-12,115.061,115.347,115.479,115.061,43672,498485088.0,0.36,0.11,0.129,33.17
24,2018-10-15,115.98,115.479,115.98,115.36,43374,495180896.0,0.54,0.11,0.132,32.94
25,2018-10-16,115.183,115.469,115.878,115.182,4759,54359890.0,0.6,-0.01,-0.01,3.61
26,2018-10-17,115.07,115.53,115.759,115.07,24721,282474512.0,0.6,0.05,0.061,18.78
27,2018-10-18,115.535,115.76,115.78,115.535,26885,307632288.0,0.21,0.2,0.23,20.42
28,2018-10-19,115.77,115.793,115.88,115.68,27646,316521760.0,0.17,0.03,0.033,21.0
29,2018-10-22,115.76,115.608,115.78,115.532,27368,312974368.0,0.21,-0.16,-0.185,20.79
30,2018-10-23,115.606,115.634,115.778,115.534,42136,482010800.0,0.21,0.02,0.026,32.0
31,2018-10-24,115.541,115.655,115.723,115.541,42048,480873264.0,0.16,0.02,0.021,31.94
32,2018-10-25,115.699,115.578,116.033,115.48,23293,266644897.0,0.48,-0.07,-0.077,17.69
33,2018-10-26,115.578,115.576,115.63,115.469,23667,270526992.0,0.14,0.0,-0.002,17.98
34,2018-10-29,115.627,115.588,115.714,115.546,19361,221318019.0,0.15,0.01,0.012,14.71
35,2018-10-30,115.611,115.547,115.633,115.481,20827,238024118.0,0.13,-0.04,-0.041,15.82
36,2018-10-31,115.494,115.585,115.594,115.494,25380,290049264.0,0.09,0.03,0.038,19.28
37,2018-11-01,115.586,115.67,115.674,115.585,21399,244759101.0,0.08,0.07,0.085,16.25
38,2018-11-02,115.53,115.451,115.778,115.335,26341,301243216.0,0.38,-0.19,-0.219,20.01
39,2018-11-05,115.62,115.611,115.675,115.483,29582,338179904.0,0.17,0.14,0.16,22.47
40,2018-11-06,115.648,115.725,115.778,115.622,25612,292982640.0,0.13,0.1,0.114,19.45
41,2018-11-07,115.71,115.9,115.907,115.71,26556,304274048.0,0.17,0.15,0.175,20.17
42,2018-11-08,115.9,116.046,116.107,115.9,17091,196113927.0,0.18,0.13,0.146,12.98
43,2018-11-09,116.035,115.981,116.145,115.948,23522,269997344.0,0.17,-0.06,-0.065,17.87
44,2018-11-12,115.99,116.212,116.229,115.99,19835,227745220.0,0.21,0.2,0.231,15.06
45,2018-11-13,116.212,116.106,116.335,116.031,24469,281196688.0,0.26,-0.09,-0.106,18.58
46,2018-11-14,116.353,116.317,116.353,116.106,24733,284395040.0,0.21,0.18,0.211,18.79
47,2018-11-15,116.317,116.709,118.28,116.317,12398,142880781.0,1.69,0.34,0.392,9.42
48,2018-11-16,116.58,116.828,117.052,116.58,10863,125517675.0,0.4,0.1,0.119,8.25
49,2018-11-19,116.828,116.785,116.924,116.77,20433,236106867.0,0.13,-0.04,-0.043,15.52
50,2018-11-20,116.78,116.545,116.8,116.5,14378,165818248.0,0.26,-0.21,-0.24,10.92
51,2018-11-21,116.495,116.609,116.706,116.492,13886,160210165.0,0.18,0.05,0.064,10.55
52,2018-11-22,116.63,116.54,116.77,116.53,14017,161738524.0,0.21,-0.06,-0.069,10.65
53,2018-11-23,116.545,115.971,116.579,115.937,15897,182456455.0,0.55,-0.49,-0.569,12.07
54,2018-11-26,115.979,115.965,116.074,115.945,21978,252084491.0,0.11,-0.01,-0.006,16.69
55,2018-11-27,115.967,115.998,116.14,115.964,16902,193932406.0,0.15,0.03,0.033,12.84
56,2018-11-28,116.005,116.002,116.095,115.974,14424,165492400.0,0.1,0.0,0.004,10.96
57,2018-11-29,116.03,116.005,116.03,115.975,17499,200769704.0,0.05,0.0,0.003,13.29
58,2018-11-30,116.012,116.035,116.156,116.011,18471,212111820.0,0.12,0.03,0.03,14.03
59,2018-12-03,115.993,116.12,116.172,111.463,10338,118682455.0,4.06,0.07,0.085,7.85
60,2018-12-04,116.125,116.455,116.529,116.125,6680,76900178.0,0.35,0.29,0.335,5.07
61,2018-12-05,116.469,116.721,116.731,116.457,11963,138074293.0,0.24,0.23,0.266,9.09
62,2018-12-06,116.778,116.977,117.053,116.778,6321,73094468.0,0.24,0.22,0.256,4.8
63,2018-12-07,116.977,116.931,117.028,116.875,4124,47688650.0,0.13,-0.04,-0.046,3.13
64,2018-12-10,116.999,117.112,117.28,116.98,5484,63532846.0,0.26,0.15,0.181,4.17
65,2018-12-11,117.131,117.268,117.269,117.131,4523,52436355.0,0.12,0.13,0.156,3.44
66,2018-12-12,117.27,117.287,117.326,117.22,14214,164897010.0,0.09,0.02,0.019,10.8
67,2018-12-13,117.274,117.099,117.296,117.081,23015,266691336.0,0.18,-0.16,-0.188,17.48
68,2018-12-14,117.091,116.945,117.091,116.898,24968,288896832.0,0.16,-0.13,-0.154,18.96
69,2018-12-17,116.951,117.04,117.069,116.951,11276,130518941.0,0.1,0.08,0.095,8.56
70,2018-12-18,116.781,117.13,117.13,116.78,8548,99009404.0,0.3,0.08,0.09,6.49
71,2018-12-19,117.145,117.275,117.28,117.08,4996,57901549.0,0.17,0.12,0.145,3.79
72,2018-12-20,117.275,117.084,117.366,117.012,6793,78765886.0,0.3,-0.16,-0.191,5.16
73,2018-12-21,117.091,117.327,117.342,117.091,16339,189588138.0,0.21,0.21,0.243,12.41
74,2018-12-24,117.331,117.311,118.028,117.261,4632,53749648.0,0.65,-0.01,-0.016,3.52
75,2018-12-25,117.32,117.262,117.379,116.288,7774,90187845.0,0.93,-0.04,-0.049,5.9
76,2018-12-26,117.268,117.249,117.297,117.172,13622,157958872.0,0.11,-0.01,-0.013,10.35
77,2018-12-27,117.183,117.288,117.32,117.099,13573,157447679.0,0.19,0.03,0.039,10.31
78,2018-12-28,117.331,117.873,117.88,117.331,5173,60215738.0,0.47,0.5,0.585,3.93
79,2019-01-02,117.865,117.547,117.87,117.298,5354,62249939.0,0.49,-0.28,-0.326,4.07
80,2019-01-03,117.548,117.6,117.98,117.548,11034,128359318.0,0.37,0.05,0.053,8.38
81,2019-01-04,117.769,117.807,117.88,117.7,10511,122510883.0,0.15,0.18,0.207,7.98
82,2019-01-07,117.761,117.918,117.929,117.761,5143,59974833.0,0.14,0.09,0.111,3.91
83,2019-01-08,117.911,117.902,117.919,117.81,5191,60531120.0,0.09,-0.01,-0.016,3.94
84,2019-01-09,117.902,117.904,117.92,117.811,8140,94899887.0,0.09,0.0,0.002,6.18
85,2019-01-10,117.904,117.897,117.962,117.881,7197,83934131.0,0.07,-0.01,-0.007,5.47
86,2019-01-11,117.897,117.851,117.897,117.84,9590,111812944.0,0.05,-0.04,-0.046,7.28
87,2019-01-14,117.851,117.75,117.854,117.733,5259,61262793.0,0.1,-0.09,-0.101,3.99
88,2019-01-15,117.752,117.784,117.829,117.752,11259,131169084.0,0.07,0.03,0.034,8.55
89,2019-01-16,117.784,117.879,117.93,117.736,10844,126420073.0,0.16,0.08,0.095,8.24
90,2019-01-17,117.83,117.951,117.969,117.83,6489,75706005.0,0.12,0.06,0.072,4.93
91,2019-01-18,117.947,117.883,118.0,117.878,4047,47212212.0,0.1,-0.06,-0.068,3.07
92,2019-01-21,117.632,117.76,117.874,117.632,5584,65045539.0,0.21,-0.1,-0.123,4.24
93,2019-01-22,117.731,117.795,117.797,117.731,7104,82763003.0,0.06,0.03,0.035,5.4
94,2019-01-23,117.798,117.768,117.839,117.703,6278,73149532.0,0.12,-0.02,-0.027,4.77
95,2019-01-24,117.681,117.805,117.817,117.679,4285,49931075.0,0.12,0.03,0.037,3.25
96,2019-01-25,117.76,117.801,117.837,117.76,4598,53568475.0,0.07,0.0,-0.004,3.49
97,2019-01-28,117.801,117.778,117.804,117.708,7481,87141807.0,0.08,-0.02,-0.023,5.68
98,2019-01-29,117.779,117.85,117.864,117.778,7067,82365976.0,0.07,0.06,0.072,5.37
99,2019-01-30,117.85,117.934,117.94,117.85,7071,82468043.0,0.08,0.07,0.084,5.37
100,2019-01-31,117.935,118.004,118.069,117.935,6956,81200449.0,0.11,0.06,0.07,5.28
101,2019-02-01,118.004,118.11,118.179,118.004,4987,58245249.0,0.15,0.09,0.106,3.79
102,2019-02-11,118.11,118.222,118.268,118.081,7638,89275936.0,0.16,0.09,0.112,5.8
103,2019-02-12,118.222,118.289,118.372,118.221,6134,71784171.0,0.13,0.06,0.067,4.66
104,2019-02-13,118.33,118.312,118.368,118.29,7544,88314365.0,0.07,0.02,0.023,5.73
105,2019-02-14,118.295,118.224,118.359,118.22,12356,144555143.0,0.12,-0.07,-0.088,9.38
106,2019-02-15,118.238,118.348,118.348,118.238,9290,108687737.0,0.09,0.1,0.124,7.06
107,2019-02-18,118.347,118.219,118.779,118.192,17912,209498502.0,0.5,-0.11,-0.129,13.6
108,2019-02-19,118.219,118.163,118.219,118.03,9620,112414921.0,0.16,-0.05,-0.056,7.31
109,2019-02-20,118.15,118.203,118.215,118.101,28085,328296880.0,0.1,0.03,0.04,21.33
110,2019-02-21,118.203,118.161,118.208,118.14,25024,292532720.0,0.06,-0.04,-0.042,19.01
111,2019-02-22,118.156,118.086,118.187,118.081,16155,188829679.0,0.09,-0.06,-0.075,12.27
112,2019-02-25,118.07,117.84,118.07,117.681,11770,137243805.0,0.33,-0.21,-0.246,8.94
113,2019-02-26,117.59,117.536,117.83,117.515,11989,139563220.0,0.27,-0.26,-0.304,9.11
114,2019-02-27,117.55,117.879,117.934,117.55,12990,151288108.0,0.33,0.29,0.343,9.87
115,2019-02-28,117.879,117.724,117.879,117.701,7971,92840835.0,0.15,-0.13,-0.155,6.05
116,2019-03-01,117.725,117.702,117.78,117.646,12847,149580365.0,0.11,-0.02,-0.022,9.76
117,2019-03-04,117.58,117.643,117.695,117.48,9400,109342459.0,0.18,-0.05,-0.059,7.14
118,2019-03-05,117.543,117.592,117.728,117.543,9667,112496058.0,0.16,-0.04,-0.051,7.34
119,2019-03-06,117.592,117.518,117.592,117.488,22422,260677824.0,0.09,-0.06,-0.074,17.03
120,2019-03-07,117.518,117.637,117.658,117.499,23504,273451184.0,0.14,0.1,0.119,17.85
121,2019-03-08,117.708,117.768,117.87,117.635,21391,249065435.0,0.2,0.11,0.131,16.25
122,2019-03-11,117.76,117.673,117.829,117.66,20534,239131599.0,0.14,-0.08,-0.095,15.6
123,2019-03-12,117.666,117.71,117.738,117.615,24157,281174576.0,0.1,0.03,0.037,18.35
124,2019-03-13,117.713,117.723,117.755,117.61,15306,178218141.0,0.12,0.01,0.013,11.63
125,2019-03-14,117.611,117.647,117.721,117.611,18475,215012826.0,0.09,-0.06,-0.076,14.03
126,2019-03-15,117.649,117.646,117.665,117.62,29288,340801008.0,0.04,0.0,-0.001,22.24
127,2019-03-18,117.645,117.633,117.661,117.604,14835,172621377.0,0.05,-0.01,-0.013,11.27
128,2019-03-19,117.61,117.643,117.677,117.61,13280,154551773.0,0.06,0.01,0.01,10.09
129,2019-03-20,117.655,117.674,117.724,117.647,12441,144809971.0,0.07,0.03,0.031,9.45
130,2019-03-21,117.681,117.679,117.741,117.672,19925,231971439.0,0.06,0.0,0.005,15.13
131,2019-03-22,117.685,117.764,117.788,117.685,15330,178581612.0,0.09,0.07,0.085,11.64
132,2019-03-25,117.847,117.973,117.989,117.783,14035,163685566.0,0.17,0.18,0.209,10.66
133,2019-03-26,117.973,118.136,118.206,117.973,14940,174620018.0,0.2,0.14,0.163,11.35
134,2019-03-27,118.13,118.048,118.13,118.038,19122,223359905.0,0.08,-0.07,-0.088,14.52
135,2019-03-28,118.108,118.156,118.177,118.099,28186,329385904.0,0.07,0.09,0.108,21.41
136,2019-03-29,118.156,118.142,118.198,118.083,6855,80096311.0,0.1,-0.01,-0.014,5.21
137,2019-04-01,118.142,118.019,118.168,118.004,9352,109209059.0,0.14,-0.1,-0.123,7.1
138,2019-04-02,118.02,118.001,118.029,117.975,11043,128902871.0,0.05,-0.02,-0.018,8.39
139,2019-04-03,118.027,117.736,118.027,117.682,5833,67994273.0,0.29,-0.22,-0.265,4.43
140,2019-04-04,117.736,117.704,117.737,117.669,7628,88808955.0,0.06,-0.03,-0.032,5.79
141,2019-04-08,117.68,117.414,117.68,117.282,7514,87271024.0,0.34,-0.25,-0.29,5.71
142,2019-04-09,117.414,117.422,117.472,117.396,3799,44125071.0,0.06,0.01,0.008,2.89
143,2019-04-10,117.18,117.056,117.378,117.02,6381,73904946.0,0.3,-0.31,-0.366,4.85
144,2019-04-11,117.181,117.457,117.476,117.08,11348,131775499.0,0.34,0.34,0.401,8.62
145,2019-04-12,117.457,117.341,117.485,116.993,5485,63642434.0,0.42,-0.1,-0.116,4.17
146,2019-04-15,117.306,117.153,117.306,117.03,7066,81870405.0,0.24,-0.16,-0.188,5.37
147,2019-04-16,117.15,117.065,117.152,117.062,9370,108508981.0,0.08,-0.08,-0.088,7.12
148,2019-04-17,117.065,117.137,117.18,117.038,8528,98765218.0,0.12,0.06,0.072,6.48
149,2019-04-18,117.135,117.139,117.178,117.072,12266,142097496.0,0.09,0.0,0.002,9.32
150,2019-04-19,117.14,117.238,117.296,117.14,11600,134541766.0,0.13,0.08,0.099,8.81
151,2019-04-22,117.201,117.307,117.309,117.19,7938,92065428.0,0.1,0.06,0.069,6.03
152,2019-04-23,117.29,117.209,117.29,117.102,12352,143135153.0,0.16,-0.08,-0.098,9.38
153,2019-04-24,117.15,117.067,117.269,116.994,4422,51226232.0,0.23,-0.12,-0.142,3.36
154,2019-04-25,117.12,117.196,117.212,117.075,11196,129764840.0,0.12,0.11,0.129,8.5
155,2019-04-26,117.197,117.287,117.396,117.196,6807,78952133.0,0.17,0.08,0.091,5.17
156,2019-04-29,117.38,117.119,117.38,117.087,7065,81865507.0,0.25,-0.14,-0.168,5.37
157,2019-04-30,117.133,117.364,117.377,117.133,5524,64069874.0,0.21,0.21,0.245,4.2
158,2019-05-06,117.41,117.38,117.864,117.347,7956,92419397.0,0.44,0.01,0.016,6.04
159,2019-05-07,117.396,117.623,117.642,117.396,9426,109636322.0,0.21,0.21,0.243,7.16
160,2019-05-08,117.62,117.617,117.77,117.523,7724,89836095.0,0.21,-0.01,-0.006,5.87
161,2019-05-09,117.7,117.66,117.7,117.598,12685,147589559.0,0.09,0.04,0.043,9.63
162,2019-05-10,117.659,117.665,117.74,117.454,6321,73546439.0,0.24,0.0,0.005,4.8
163,2019-05-13,117.681,117.765,117.77,117.681,18126,211133485.0,0.08,0.08,0.1,13.77
164,2019-05-14,117.764,117.667,117.81,117.642,9803,114104028.0,0.14,-0.08,-0.098,7.45
165,2019-05-15,117.664,117.662,117.669,117.475,12410,144406856.0,0.16,0.0,-0.005,9.43
166,2019-05-16,117.65,117.701,117.751,117.65,10372,120776269.0,0.09,0.03,0.039,7.88
167,2019-05-17,117.705,117.863,117.94,117.705,12059,140549394.0,0.2,0.14,0.162,9.16
168,2019-05-20,117.863,117.856,117.928,117.773,10416,121435902.0,0.13,-0.01,-0.007,7.91
169,2019-05-21,117.826,117.765,117.887,117.733,9281,108108187.0,0.13,-0.08,-0.091,7.05
170,2019-05-22,117.763,117.738,117.782,117.69,9342,108786355.0,0.08,-0.02,-0.027,7.1
171,2019-05-23,117.779,117.855,117.891,117.761,6254,72896026.0,0.11,0.1,0.117,4.75
172,2019-05-24,117.885,117.941,118.027,117.885,9790,114219947.0,0.12,0.07,0.086,7.44
173,2019-05-27,117.85,117.734,117.949,117.656,8436,98276371.0,0.25,-0.18,-0.207,6.41
174,2019-05-28,117.734,117.892,117.924,117.734,12308,143525263.0,0.16,0.13,0.158,9.35
175,2019-05-29,117.892,117.976,117.981,117.891,6459,75350022.0,0.08,0.07,0.084,4.91
176,2019-05-30,117.98,118.1,118.204,117.941,7487,87427580.0,0.22,0.11,0.124,5.69
177,2019-05-31,118.14,118.236,118.361,118.131,11051,129212550.0,0.19,0.12,0.136,8.39
178,2019-06-03,118.236,118.276,118.33,118.236,12013,140554591.0,0.08,0.03,0.04,9.12
179,2019-06-04,118.182,118.281,118.305,118.182,10878,127273838.0,0.1,0.0,0.005,8.26
180,2019-06-05,118.272,118.336,118.336,118.271,11682,136711369.0,0.05,0.05,0.055,8.87
181,2019-06-06,118.33,118.272,118.341,118.27,9611,112463988.0,0.06,-0.05,-0.064,7.3
182,2019-06-10,118.39,118.208,118.39,118.095,8630,100879561.0,0.25,-0.05,-0.064,6.55
183,2019-06-11,118.207,118.012,118.207,117.98,8850,103326090.0,0.19,-0.17,-0.196,6.72
184,2019-06-12,118.042,118.074,118.137,118.012,8164,95363894.0,0.11,0.05,0.062,6.2
185,2019-06-13,118.08,118.074,118.121,118.038,9017,105318793.0,0.07,0.0,0.0,6.85
186,2019-06-14,118.102,118.224,118.279,118.091,10775,125952901.0,0.16,0.13,0.15,8.18
187,2019-06-17,118.28,118.283,118.31,118.246,11843,138568404.0,0.05,0.05,0.059,8.99
188,2019-06-18,118.323,118.309,118.331,118.3,9423,110285843.0,0.03,0.02,0.026,7.16
189,2019-06-19,118.21,118.341,118.381,118.208,11083,129726031.0,0.15,0.03,0.032,8.42
190,2019-06-20,118.368,118.37,118.778,118.304,14120,165343696.0,0.4,0.02,0.029,10.72
191,2019-06-21,118.405,118.483,118.555,118.2,18190,213154968.0,0.3,0.1,0.113,13.82
192,2019-06-24,118.483,118.437,118.559,118.405,11286,132255738.0,0.13,-0.04,-0.046,8.57
193,2019-06-25,118.38,118.469,118.502,118.38,12914,151357185.0,0.1,0.03,0.032,9.81
194,2019-06-26,118.457,118.455,118.462,118.45,14308,167656075.0,0.01,-0.01,-0.014,10.87
195,2019-06-27,118.463,118.427,118.476,118.426,12063,141339579.0,0.04,-0.02,-0.028,9.16
196,2019-06-28,118.439,118.443,118.476,118.425,15251,178707035.0,0.04,0.01,0.016,11.58
197,2019-07-01,118.301,118.464,118.474,118.301,11575,135632777.0,0.15,0.02,0.021,8.79
198,2019-07-02,118.461,118.599,118.609,118.461,10152,119057322.0,0.12,0.11,0.135,7.71
199,2019-07-03,118.66,118.979,119.032,118.66,8217,96568244.0,0.31,0.32,0.38,6.24
200,2019-07-04,118.884,118.83,118.884,118.779,12055,141676106.0,0.09,-0.13,-0.149,9.16
201,2019-07-05,118.815,118.807,118.855,118.745,9463,111230873.0,0.09,-0.02,-0.023,7.19
202,2019-07-08,118.807,118.793,119.072,118.74,5193,61029187.0,0.28,-0.01,-0.014,3.94
203,2019-07-09,118.746,118.86,118.887,118.746,7243,85146359.0,0.12,0.06,0.067,5.5
204,2019-07-10,119.033,118.791,119.133,118.682,9742,114531322.0,0.38,-0.06,-0.069,7.4
205,2019-07-11,118.791,118.794,118.8,118.68,14128,166011032.0,0.1,0.0,0.003,10.73
206,2019-07-12,118.736,118.793,118.809,118.736,11333,133178291.0,0.06,0.0,-0.001,8.61
207,2019-07-15,118.831,118.833,118.915,118.782,8677,101994816.0,0.11,0.03,0.04,6.59
208,2019-07-16,118.832,118.836,118.875,118.761,10332,121464287.0,0.1,0.0,0.003,7.85
209,2019-07-17,118.836,118.835,118.865,118.82,6010,70654001.0,0.04,0.0,-0.001,4.56
210,2019-07-18,118.835,118.882,118.895,118.795,12047,141685901.0,0.08,0.04,0.047,9.15
211,2019-07-19,118.892,118.917,119.0,118.833,6417,75492380.0,0.14,0.03,0.035,4.87
212,2019-07-22,118.901,118.922,118.94,118.892,6421,75543931.0,0.04,0.0,0.005,4.88
213,2019-07-23,118.923,118.962,118.981,118.923,7845,92329599.0,0.05,0.03,0.04,5.96
214,2019-07-24,118.961,118.95,118.978,118.902,6962,81923779.0,0.06,-0.01,-0.012,5.29
215,2019-07-25,118.932,118.921,118.953,118.92,9551,112377131.0,0.03,-0.02,-0.029,7.25
216,2019-07-26,118.942,118.941,118.958,118.921,14991,176378634.0,0.03,0.02,0.02,11.39
217,2019-07-29,118.941,118.927,119.034,118.915,9253,108874245.0,0.1,-0.01,-0.014,7.03
218,2019-07-30,118.891,118.921,118.929,118.88,8355,98284329.0,0.04,-0.01,-0.006,6.35
219,2019-07-31,118.951,118.97,118.998,118.935,8669,102032176.0,0.05,0.04,0.049,6.58
220,2019-08-01,118.99,119.036,119.036,118.99,12856,151362556.0,0.04,0.06,0.066,9.76
221,2019-08-02,119.085,119.22,119.227,119.085,8777,103479385.0,0.12,0.15,0.184,6.67
222,2019-08-05,119.229,119.57,119.98,119.229,6011,71049346.0,0.63,0.29,0.35,4.57
223,2019-08-06,128.28,119.774,128.28,119.567,8244,97757239.0,7.29,0.17,0.204,6.26
224,2019-08-07,119.763,119.412,119.763,119.393,5732,67857950.0,0.31,-0.3,-0.362,4.35
225,2019-08-08,119.286,119.426,119.47,119.286,9945,117499213.0,0.15,0.01,0.014,7.55
226,2019-08-09,119.449,119.707,119.736,119.449,6483,76700101.0,0.24,0.24,0.281,4.92
227,2019-08-12,119.707,119.92,120.279,119.625,10606,125829425.0,0.55,0.18,0.213,8.06
228,2019-08-13,120.23,119.909,120.23,119.899,11569,137254092.0,0.28,-0.01,-0.011,8.79
229,2019-08-14,119.88,119.79,119.98,119.592,6636,78657257.0,0.32,-0.1,-0.119,5.04
230,2019-08-15,119.815,119.806,120.021,119.763,5613,66569542.0,0.22,0.01,0.016,4.26
231,2019-08-16,119.818,119.708,119.818,119.698,5686,67359356.0,0.1,-0.08,-0.098,4.32
232,2019-08-19,119.73,119.512,119.78,119.51,11511,136245422.0,0.23,-0.16,-0.196,8.74
233,2019-08-20,119.529,119.5,119.545,119.48,12613,149112932.0,0.05,-0.01,-0.012,9.58
234,2019-08-21,119.49,119.545,119.572,119.41,7913,93545694.0,0.14,0.04,0.045,6.01
235,2019-08-22,119.473,119.513,119.564,119.473,10525,124449615.0,0.08,-0.03,-0.032,7.99
236,2019-08-23,119.53,119.307,119.539,119.28,7609,89936162.0,0.22,-0.17,-0.206,5.78
237,2019-08-26,119.422,119.538,119.539,119.422,13721,162239345.0,0.1,0.19,0.231,10.42
238,2019-08-27,119.538,119.5,119.559,119.487,7171,84790819.0,0.06,-0.03,-0.038,5.45
239,2019-08-28,119.521,119.52,119.557,119.511,7423,87770478.0,0.04,0.02,0.02,5.64
